year,state,degree_level,fod_label,n_unweighted,pop_w,employed_w,unemployed_w,labor_force_w,employment_rate,lfp_rate,unemployment_rate,field_category,state_fips2,bls_unemployment_rate
2023,NH,Bachelor,Miscellaneous Business and Medical Administration,3,75,75,0,75,1,1,0,Business/Econ,NA,NA
2023,NH,Bachelor,Miscellaneous Education,2,49,49,0,49,1,1,0,Education,NA,NA
2023,NH,Bachelor,Miscellaneous Engineering,3,148,148,0,148,1,1,0,Engineering,NA,NA
2023,NH,Bachelor,Miscellaneous Engineering Technologies,1,36,36,0,36,1,1,0,Engineering,NA,NA
2023,NH,Bachelor,Miscellaneous Fine Arts,2,60,26,34,60,0.43333333333333335,1,0.5666666666666667,Arts/Design,NA,NA
2023,NH,Bachelor,Miscellaneous Health Medical Professions,2,53,53,0,53,1,1,0,Health,NA,NA
2023,NH,Bachelor,Miscellaneous Psychology,1,48,0,0,0,0,0,NA,SocialSciences,NA,NA
2023,NH,Bachelor,Multi-Disciplinary Or General Science,5,75,75,0,75,1,1,0,Other,NA,NA
2023,NH,Bachelor,Music,5,208,208,0,208,1,1,0,Arts/Design,NA,NA
2023,NH,Bachelor,Natural Resources Management,3,114,114,0,114,1,1,0,Business/Econ,NA,NA
2023,NH,Bachelor,Naval Architecture And Marine Engineering,1,10,10,0,10,1,1,0,Engineering,NA,NA
2023,NH,Bachelor,Neuroscience,3,53,53,0,53,1,1,0,Other,NA,NA
2023,NH,Bachelor,Nursing,21,455,455,0,455,1,1,0,Health,NA,NA
2023,NH,Bachelor,Nutrition Sciences,2,82,82,0,82,1,1,0,Other,NA,NA
2023,NH,Bachelor,Philosophy And Religious Studies,5,259,252,7,259,0.972972972972973,1,0.02702702702702703,Humanities,NA,NA
2023,NH,Bachelor,Physical Fitness Parks Recreation And Leisure,13,331,308,18,326,0.9305135951661632,0.9848942598187311,0.05521472392638037,Other,NA,NA
2023,NH,Bachelor,Physics,4,94,94,0,94,1,1,0,NaturalSciences,NA,NA
2023,NH,Bachelor,Physiology,3,44,11,33,44,0.25,1,0.75,Other,NA,NA
2023,NH,Bachelor,Plant Science And Agronomy,1,18,0,0,0,0,0,NA,Other,NA,NA
2023,NH,Bachelor,Political Science And Government,12,329,289,0,289,0.878419452887538,0.878419452887538,0,SocialSciences,NA,NA
2023,NH,Bachelor,Psychology,24,526,395,36,431,0.7509505703422054,0.8193916349809885,0.08352668213457076,SocialSciences,NA,NA
2023,NH,Bachelor,Public Policy,2,73,73,0,73,1,1,0,Other,NA,NA
2023,NH,Bachelor,Secondary Teacher Education,1,6,6,0,6,1,1,0,Education,NA,NA
2023,NH,Bachelor,Social Science Or History Teacher Education,1,67,67,0,67,1,1,0,Education,NA,NA
2023,NH,Bachelor,Social Work,6,130,130,0,130,1,1,0,SocialSciences,NA,NA
2023,NH,Bachelor,Sociology,10,223,203,20,223,0.9103139013452914,1,0.08968609865470852,SocialSciences,NA,NA
2023,NH,Bachelor,Special Needs Education,1,24,24,0,24,1,1,0,Education,NA,NA
2023,NH,Bachelor,Statistics And Decision Science,1,18,18,0,18,1,1,0,CS/Math/Stats,NA,NA
2023,NH,Bachelor,Studio Arts,3,181,177,0,177,0.9779005524861878,0.9779005524861878,0,Arts/Design,NA,NA
2023,NH,Bachelor,Teacher Education: Multiple Levels,1,42,42,0,42,1,1,0,Education,NA,NA
2023,NH,Bachelor,Transportation Sciences And Technologies,4,64,64,0,64,1,1,0,Other,NA,NA
2023,NH,Bachelor,Treatment Therapy Professions,5,77,71,6,77,0.922077922077922,1,0.07792207792207792,Other,NA,NA
2023,NH,Bachelor,United States History,1,1,1,0,1,1,1,0,Humanities,NA,NA
2023,NH,Bachelor,Zoology,2,57,57,0,57,1,1,0,Other,NA,NA
2023,NH,Master,Accounting,5,80,80,0,80,1,1,0,Business/Econ,NA,NA
2023,NH,Master,Anthropology And Archeology,1,50,50,0,50,1,1,0,SocialSciences,NA,NA
2023,NH,Master,Architecture,2,97,97,0,97,1,1,0,Other,NA,NA
2023,NH,Master,Area Ethnic And Civilization Studies,1,61,61,0,61,1,1,0,Other,NA,NA
2023,NH,Master,Biology,2,76,76,0,76,1,1,0,NaturalSciences,NA,NA
2023,NH,Master,Business Management And Administration,1,23,23,0,23,1,1,0,Business/Econ,NA,NA
2023,NH,Master,Chemical Engineering,2,87,87,0,87,1,1,0,Engineering,NA,NA
2023,NH,Master,Communication Disorders Sciences And Services,5,225,225,0,225,1,1,0,Other,NA,NA
2023,NH,Master,Communications,1,8,8,0,8,1,1,0,Other,NA,NA
2023,NH,Master,Computer Administration Management And Security,1,46,46,0,46,1,1,0,CS/Math/Stats,NA,NA
2023,NH,Master,Computer Science,2,65,65,0,65,1,1,0,CS/Math/Stats,NA,NA
2023,NH,Master,Criminal Justice And Fire Protection,2,53,53,0,53,1,1,0,Other,NA,NA
2023,NH,Master,Early Childhood Education,1,29,29,0,29,1,1,0,Education,NA,NA
2023,NH,Master,Electrical Engineering,1,41,41,0,41,1,1,0,Engineering,NA,NA
2023,NH,Master,Elementary Education,1,22,22,0,22,1,1,0,Education,NA,NA
2023,NH,Master,English Language And Literature,1,20,20,0,20,1,1,0,Humanities,NA,NA
2023,NH,Master,Environmental Science,1,26,26,0,26,1,1,0,Other,NA,NA
2023,NH,Master,Family And Consumer Sciences,2,31,4,27,31,0.12903225806451613,1,0.8709677419354839,Other,NA,NA
2023,NH,Master,Fine Arts,1,28,28,0,28,1,1,0,Arts/Design,NA,NA
2023,NH,Master,General Education,3,111,111,0,111,1,1,0,Education,NA,NA
2023,NH,Master,General Medical And Health Services,1,42,42,0,42,1,1,0,Health,NA,NA
2023,NH,Master,History,1,25,25,0,25,1,1,0,Humanities,NA,NA
2023,NH,Master,Journalism,1,29,29,0,29,1,1,0,Other,NA,NA
2023,NH,Master,Language And Drama Education,1,16,16,0,16,1,1,0,Education,NA,NA
2023,NH,Master,Mechanical Engineering,2,56,56,0,56,1,1,0,Engineering,NA,NA
2023,NH,Master,Miscellaneous Psychology,1,119,0,0,0,0,0,NA,SocialSciences,NA,NA
2023,NH,Master,Physical Fitness Parks Recreation And Leisure,1,65,65,0,65,1,1,0,Other,NA,NA
2023,NH,Master,Political Science And Government,1,52,52,0,52,1,1,0,SocialSciences,NA,NA
2023,NH,Master,Psychology,2,33,33,0,33,1,1,0,SocialSciences,NA,NA
2023,NH,Master,Social Work,1,11,11,0,11,1,1,0,SocialSciences,NA,NA
2023,NH,Master,Transportation Sciences And Technologies,1,19,19,0,19,1,1,0,Other,NA,NA
2023,NH,NA,Biology,1,35,35,0,35,1,1,0,NaturalSciences,NA,NA
2023,NH,NA,Computer And Information Systems,1,20,20,0,20,1,1,0,CS/Math/Stats,NA,NA
2023,NH,NA,English Language And Literature,1,23,23,0,23,1,1,0,Humanities,NA,NA
2023,NH,NA,Finance,1,24,24,0,24,1,1,0,Business/Econ,NA,NA
2023,NH,NA,General Business,1,26,26,0,26,1,1,0,Business/Econ,NA,NA
2023,NH,NA,Language And Drama Education,1,11,11,0,11,1,1,0,Education,NA,NA
2023,NH,NA,Nutrition Sciences,1,15,0,0,0,0,0,NA,Other,NA,NA
2023,NM,Associate,NA,270,8294,6641,389,7030,0.8006993006993007,0.8476006751868821,0.05533428165007112,Unknown/NA,NA,NA
2023,NM,Bachelor,Accounting,1,14,14,0,14,1,1,0,Business/Econ,NA,NA
2023,NM,Bachelor,Actuarial Science,2,44,44,0,44,1,1,0,Other,NA,NA
2023,NM,Bachelor,Agriculture Production And Management,1,43,0,0,0,0,0,NA,Business/Econ,NA,NA
2023,NM,Bachelor,Animal Sciences,2,8,8,0,8,1,1,0,Other,NA,NA
2023,NM,Bachelor,Anthropology And Archeology,5,163,142,21,163,0.8711656441717791,1,0.12883435582822086,SocialSciences,NA,NA
2023,NM,Bachelor,Architecture,14,148,53,0,53,0.3581081081081081,0.3581081081081081,0,Other,NA,NA
2023,NM,Bachelor,Area Ethnic And Civilization Studies,1,4,4,0,4,1,1,0,Other,NA,NA
2023,NM,Bachelor,Art And Music Education,1,73,73,0,73,1,1,0,Education,NA,NA
2023,NM,Bachelor,Astronomy And Astrophysics,1,4,4,0,4,1,1,0,NaturalSciences,NA,NA
2023,NM,Bachelor,Biology,12,505,270,0,270,0.5346534653465347,0.5346534653465347,0,NaturalSciences,NA,NA
2023,NM,Bachelor,Business Management And Administration,11,356,267,10,277,0.75,0.7780898876404494,0.036101083032490974,Business/Econ,NA,NA
2023,NM,Bachelor,Chemical Engineering,5,127,79,48,127,0.6220472440944882,1,0.3779527559055118,Engineering,NA,NA
2023,NM,Bachelor,Chemistry,6,80,80,0,80,1,1,0,NaturalSciences,NA,NA
2023,NM,Bachelor,Civil Engineering,2,83,83,0,83,1,1,0,Engineering,NA,NA
2023,NM,Bachelor,Clinical Psychology,1,4,4,0,4,1,1,0,SocialSciences,NA,NA
2023,NM,Bachelor,Commercial Art And Graphic Design,5,297,297,0,297,1,1,0,Arts/Design,NA,NA
2023,NM,Bachelor,Communication Disorders Sciences And Services,2,12,12,0,12,1,1,0,Other,NA,NA
2023,NM,Bachelor,Communication Technologies,4,95,41,0,41,0.43157894736842106,0.43157894736842106,0,Other,NA,NA
2023,NM,Bachelor,Communications,5,108,108,0,108,1,1,0,Other,NA,NA
2023,NM,Bachelor,Community And Public Health,1,64,64,0,64,1,1,0,Health,NA,NA
2023,NM,Bachelor,Computer Engineering,3,92,92,0,92,1,1,0,CS/Math/Stats,NA,NA
2023,NM,Bachelor,Computer Science,8,252,252,0,252,1,1,0,CS/Math/Stats,NA,NA
2023,NM,Bachelor,Construction Services,1,11,0,11,11,0,1,1,Other,NA,NA
2023,NM,Bachelor,Criminal Justice And Fire Protection,15,505,309,8,317,0.6118811881188119,0.6277227722772277,0.025236593059936908,Other,NA,NA
2023,NM,Bachelor,Criminology,1,25,25,0,25,1,1,0,Other,NA,NA
2023,NM,Bachelor,Drama And Theater Arts,4,80,80,0,80,1,1,0,Arts/Design,NA,NA
2023,NM,Bachelor,Early Childhood Education,3,38,31,0,31,0.8157894736842105,0.8157894736842105,0,Education,NA,NA
2023,NM,Bachelor,Ecology,1,41,41,0,41,1,1,0,Other,NA,NA
2023,NM,Bachelor,Economics,2,51,11,0,11,0.21568627450980393,0.21568627450980393,0,Business/Econ,NA,NA
2023,NM,Bachelor,Electrical Engineering,7,153,112,0,112,0.7320261437908496,0.7320261437908496,0,Engineering,NA,NA
2023,NM,Bachelor,Electrical Engineering Technology,1,25,25,0,25,1,1,0,Engineering,NA,NA
2023,NM,Bachelor,Elementary Education,8,136,117,0,117,0.8602941176470589,0.8602941176470589,0,Education,NA,NA
2023,NM,Bachelor,English Language And Literature,8,185,140,10,150,0.7567567567567568,0.8108108108108109,0.06666666666666667,Humanities,NA,NA
2023,NM,Bachelor,Environmental Science,4,84,84,0,84,1,1,0,Other,NA,NA
2023,NM,Bachelor,Family And Consumer Sciences,2,21,21,0,21,1,1,0,Other,NA,NA
2023,NM,Bachelor,Film Video And Photographic Arts,6,186,186,0,186,1,1,0,Arts/Design,NA,NA
2023,NM,Bachelor,Finance,3,45,45,0,45,1,1,0,Business/Econ,NA,NA
2023,NM,Bachelor,Fine Arts,13,403,168,96,264,0.41687344913151364,0.6550868486352357,0.36363636363636365,Arts/Design,NA,NA
2023,NM,Bachelor,Forestry,3,52,52,0,52,1,1,0,Other,NA,NA
2023,NM,Bachelor,French German Latin And Other Common Foreign Language Studies,3,50,50,0,50,1,1,0,Other,NA,NA
2023,NM,Bachelor,General Agriculture,3,65,65,0,65,1,1,0,Other,NA,NA
2023,NM,Bachelor,General Business,17,226,188,0,188,0.831858407079646,0.831858407079646,0,Business/Econ,NA,NA
2023,NM,Bachelor,General Education,7,224,224,0,224,1,1,0,Education,NA,NA
2023,NM,Bachelor,General Engineering,6,239,239,0,239,1,1,0,Engineering,NA,NA
2023,NM,Bachelor,Geography,1,18,18,0,18,1,1,0,Other,NA,NA
2023,NM,Bachelor,Geology And Earth Science,4,97,97,0,97,1,1,0,NaturalSciences,NA,NA
2023,NM,Bachelor,Geosciences,2,212,212,0,212,1,1,0,Other,NA,NA
2023,NM,Bachelor,History,8,539,524,0,524,0.9721706864564007,0.9721706864564007,0,Humanities,NA,NA
2023,NM,Bachelor,Hospitality Management,2,28,28,0,28,1,1,0,Business/Econ,NA,NA
2023,NM,Bachelor,Human Resources And Personnel Management,1,29,29,0,29,1,1,0,Business/Econ,NA,NA
2023,NM,Bachelor,Humanities,1,20,20,0,20,1,1,0,Humanities,NA,NA
2023,NM,Bachelor,Information Sciences,1,17,17,0,17,1,1,0,CS/Math/Stats,NA,NA
2023,NM,Bachelor,Intercultural And International Studies,6,203,203,0,203,1,1,0,SocialSciences,NA,NA
2023,NM,Bachelor,Interdisciplinary Social Sciences,1,18,0,0,0,0,0,NA,SocialSciences,NA,NA
2023,NM,Bachelor,International Business,2,74,74,0,74,1,1,0,Business/Econ,NA,NA
2023,NM,Bachelor,International Relations,3,102,102,0,102,1,1,0,SocialSciences,NA,NA
2023,NM,Bachelor,Journalism,3,90,90,0,90,1,1,0,Other,NA,NA
2023,NM,Bachelor,Language And Drama Education,1,1,1,0,1,1,1,0,Education,NA,NA
2023,NM,Bachelor,Liberal Arts,11,489,167,297,464,0.34151329243353784,0.9488752556237219,0.6400862068965517,Arts/Design,NA,NA
2023,NM,Bachelor,Management Information Systems And Statistics,2,30,30,0,30,1,1,0,CS/Math/Stats,NA,NA
2023,NM,Bachelor,Marketing And Marketing Research,6,156,153,0,153,0.9807692307692307,0.9807692307692307,0,Business/Econ,NA,NA
2023,NM,Bachelor,Mass Media,2,66,24,42,66,0.36363636363636365,1,0.6363636363636364,Other,NA,NA
2023,NM,Bachelor,Materials Engineering And Materials Science,1,37,37,0,37,1,1,0,Engineering,NA,NA
2023,NM,Bachelor,Mathematics,5,106,53,0,53,0.5,0.5,0,CS/Math/Stats,NA,NA
2023,NM,Bachelor,Mechanical Engineering,15,393,261,132,393,0.6641221374045801,1,0.33587786259541985,Engineering,NA,NA
2023,NM,Bachelor,Mechanical Engineering Related Technologies,1,14,14,0,14,1,1,0,Engineering,NA,NA
2023,NM,Bachelor,Medical Assisting Services,2,3,3,0,3,1,1,0,Other,NA,NA
2023,NM,Bachelor,Medical Technologies Technicians,1,6,6,0,6,1,1,0,Other,NA,NA
2023,NM,Bachelor,Miscellaneous Education,2,14,14,0,14,1,1,0,Education,NA,NA
2023,NM,Bachelor,Miscellaneous Fine Arts,1,5,5,0,5,1,1,0,Arts/Design,NA,NA
2023,NM,Bachelor,Miscellaneous Health Medical Professions,3,59,59,0,59,1,1,0,Health,NA,NA
2023,NM,Bachelor,Miscellaneous Psychology,1,33,33,0,33,1,1,0,SocialSciences,NA,NA
2023,NM,Bachelor,Miscellaneous Social Sciences,1,14,14,0,14,1,1,0,SocialSciences,NA,NA
2023,NM,Bachelor,Molecular Biology,1,7,7,0,7,1,1,0,NaturalSciences,NA,NA
2023,NM,Bachelor,Multi-Disciplinary Or General Science,4,99,30,26,56,0.30303030303030304,0.5656565656565656,0.4642857142857143,Other,NA,NA
2023,NM,Bachelor,Multi/Interdisciplinary Studies,2,73,73,0,73,1,1,0,Other,NA,NA
2023,NM,Bachelor,Music,2,113,113,0,113,1,1,0,Arts/Design,NA,NA
2023,NM,Bachelor,Natural Resources Management,2,29,17,0,17,0.5862068965517241,0.5862068965517241,0,Business/Econ,NA,NA
2023,NM,Bachelor,Nursing,28,1066,787,205,992,0.7382739212007504,0.9305816135084428,0.20665322580645162,Health,NA,NA
2023,NM,Bachelor,Nutrition Sciences,2,82,48,34,82,0.5853658536585366,1,0.4146341463414634,Other,NA,NA
2023,NM,Bachelor,Oceanography,1,21,21,0,21,1,1,0,Other,NA,NA
2023,NM,Bachelor,Operations Logistics And E-Commerce,1,17,17,0,17,1,1,0,Other,NA,NA
2023,NM,Bachelor,Petroleum Engineering,1,28,28,0,28,1,1,0,Engineering,NA,NA
2023,NM,Bachelor,Philosophy And Religious Studies,1,5,5,0,5,1,1,0,Humanities,NA,NA
2023,NM,Bachelor,Physical Fitness Parks Recreation And Leisure,8,225,101,19,120,0.4488888888888889,0.5333333333333333,0.15833333333333333,Other,NA,NA
2023,NM,Bachelor,Physics,6,113,64,0,64,0.5663716814159292,0.5663716814159292,0,NaturalSciences,NA,NA
2023,NM,Bachelor,Plant Science And Agronomy,3,67,23,0,23,0.34328358208955223,0.34328358208955223,0,Other,NA,NA
2023,NM,Bachelor,Political Science And Government,18,351,351,0,351,1,1,0,SocialSciences,NA,NA
2023,NM,Bachelor,Psychology,28,659,496,48,544,0.7526555386949925,0.8254931714719271,0.08823529411764706,SocialSciences,NA,NA
2023,NM,Bachelor,Science And Computer Teacher Education,2,63,63,0,63,1,1,0,CS/Math/Stats,NA,NA
2023,NM,Bachelor,Secondary Teacher Education,3,122,122,0,122,1,1,0,Education,NA,NA
2023,NM,Bachelor,Social Work,6,154,154,0,154,1,1,0,SocialSciences,NA,NA
2023,NM,Bachelor,Sociology,15,303,184,0,184,0.6072607260726073,0.6072607260726073,0,SocialSciences,NA,NA
2023,NM,Bachelor,Special Needs Education,1,26,0,0,0,0,0,NA,Education,NA,NA
2023,NM,Bachelor,Statistics And Decision Science,1,13,13,0,13,1,1,0,CS/Math/Stats,NA,NA
2023,NM,Bachelor,Studio Arts,2,40,0,0,0,0,0,NA,Arts/Design,NA,NA
2023,NM,Bachelor,Theology And Religious Vocations,1,26,26,0,26,1,1,0,Other,NA,NA
2023,NM,Bachelor,Transportation Sciences And Technologies,2,45,33,0,33,0.7333333333333333,0.7333333333333333,0,Other,NA,NA
2023,NM,Bachelor,Treatment Therapy Professions,2,33,16,0,16,0.48484848484848486,0.48484848484848486,0,Other,NA,NA
2023,NM,Bachelor,United States History,1,110,110,0,110,1,1,0,Humanities,NA,NA
2023,NM,Master,Architecture,1,5,5,0,5,1,1,0,Other,NA,NA
2023,NM,Master,Biology,2,23,23,0,23,1,1,0,NaturalSciences,NA,NA
2023,NM,Master,Business Management And Administration,1,28,28,0,28,1,1,0,Business/Econ,NA,NA
2023,NM,Master,Communications,2,152,14,138,152,0.09210526315789473,1,0.9078947368421053,Other,NA,NA
2023,NM,Master,Community And Public Health,1,16,0,0,0,0,0,NA,Health,NA,NA
2023,NM,Master,Computer And Information Systems,1,8,8,0,8,1,1,0,CS/Math/Stats,NA,NA
2023,NM,Master,Computer Engineering,1,6,6,0,6,1,1,0,CS/Math/Stats,NA,NA
2023,NM,Master,Computer Programming And Data Processing,1,20,20,0,20,1,1,0,CS/Math/Stats,NA,NA
2023,NM,Master,Counseling Psychology,1,24,24,0,24,1,1,0,SocialSciences,NA,NA
2023,NM,Master,Criminal Justice And Fire Protection,1,37,0,0,0,0,0,NA,Other,NA,NA
2023,NM,Master,Economics,1,9,9,0,9,1,1,0,Business/Econ,NA,NA
2023,NM,Master,Electrical Engineering,1,35,0,0,0,0,0,NA,Engineering,NA,NA
2023,NM,Master,Engineering Mechanics Physics And Science,1,38,38,0,38,1,1,0,Engineering,NA,NA
2023,NM,Master,English Language And Literature,1,23,23,0,23,1,1,0,Humanities,NA,NA
2023,NM,Master,Finance,1,20,20,0,20,1,1,0,Business/Econ,NA,NA
2023,NM,Master,Fine Arts,1,12,12,0,12,1,1,0,Arts/Design,NA,NA
2023,NM,Master,General Engineering,1,7,7,0,7,1,1,0,Engineering,NA,NA
2023,NM,Master,General Medical And Health Services,1,99,99,0,99,1,1,0,Health,NA,NA
2023,NM,Master,Hospitality Management,1,40,40,0,40,1,1,0,Business/Econ,NA,NA
2023,NM,Master,Liberal Arts,1,11,11,0,11,1,1,0,Arts/Design,NA,NA
2023,NM,Master,Mechanical Engineering,3,67,67,0,67,1,1,0,Engineering,NA,NA
2023,NM,Master,Medical Assisting Services,1,31,31,0,31,1,1,0,Other,NA,NA
2023,NM,Master,Miscellaneous Engineering Technologies,1,20,0,0,0,0,0,NA,Engineering,NA,NA
2023,NM,Master,Miscellaneous Health Medical Professions,1,5,0,0,0,0,0,NA,Health,NA,NA
2023,NM,Master,Multi-Disciplinary Or General Science,2,7,7,0,7,1,1,0,Other,NA,NA
2023,NM,Master,Natural Resources Management,1,18,18,0,18,1,1,0,Business/Econ,NA,NA
2023,NM,Master,Political Science And Government,2,44,44,0,44,1,1,0,SocialSciences,NA,NA
2023,NM,Master,Pre-Law And Legal Studies,1,18,18,0,18,1,1,0,Other,NA,NA
2023,NM,Master,Psychology,1,52,52,0,52,1,1,0,SocialSciences,NA,NA
2023,NM,Master,Secondary Teacher Education,2,30,30,0,30,1,1,0,Education,NA,NA
2023,NM,Master,Social Work,1,50,50,0,50,1,1,0,SocialSciences,NA,NA
2023,NV,Associate,NA,314,7580,6153,173,6326,0.8117414248021109,0.8345646437994723,0.027347454947834336,Unknown/NA,NA,NA
2023,NV,Bachelor,Accounting,20,595,407,188,595,0.6840336134453782,1,0.31596638655462184,Business/Econ,NA,NA
2023,NV,Bachelor,Actuarial Science,1,39,39,0,39,1,1,0,Other,NA,NA
2023,NV,Bachelor,Advertising And Public Relations,3,78,52,0,52,0.6666666666666666,0.6666666666666666,0,Other,NA,NA
2023,NV,Bachelor,Aerospace Engineering,2,32,10,22,32,0.3125,1,0.6875,Engineering,NA,NA
2023,NV,Bachelor,Animal Sciences,1,27,27,0,27,1,1,0,Other,NA,NA
2023,NV,Bachelor,Anthropology And Archeology,5,66,58,0,58,0.8787878787878788,0.8787878787878788,0,SocialSciences,NA,NA
2023,NV,Bachelor,Applied Mathematics,1,11,11,0,11,1,1,0,CS/Math/Stats,NA,NA
2023,NV,Bachelor,Architecture,1,16,16,0,16,1,1,0,Other,NA,NA
2023,NV,Bachelor,Area Ethnic And Civilization Studies,3,110,101,0,101,0.9181818181818182,0.9181818181818182,0,Other,NA,NA
2023,NV,Bachelor,Art And Music Education,1,26,26,0,26,1,1,0,Education,NA,NA
2023,NV,Bachelor,Art History And Criticism,2,20,20,0,20,1,1,0,Humanities,NA,NA
2023,NV,Bachelor,Atmospheric Sciences And Meteorology,2,80,67,13,80,0.8375,1,0.1625,Other,NA,NA
2023,NV,Bachelor,Biochemical Sciences,5,105,105,0,105,1,1,0,Other,NA,NA
2023,NV,Bachelor,Biological Engineering,1,12,12,0,12,1,1,0,Engineering,NA,NA
2023,NV,Bachelor,Biology,54,1097,709,37,746,0.6463081130355515,0.6800364630811303,0.049597855227882036,NaturalSciences,NA,NA
2023,NV,Bachelor,Biomedical Engineering,1,27,27,0,27,1,1,0,Engineering,NA,NA
2023,NV,Bachelor,Business Economics,2,29,29,0,29,1,1,0,Business/Econ,NA,NA
2023,NV,Bachelor,Business Management And Administration,30,778,705,39,744,0.9061696658097687,0.9562982005141388,0.05241935483870968,Business/Econ,NA,NA
2023,NV,Bachelor,Chemical Engineering,5,155,90,0,90,0.5806451612903226,0.5806451612903226,0,Engineering,NA,NA
2023,NV,Bachelor,Chemistry,3,30,30,0,30,1,1,0,NaturalSciences,NA,NA
2023,NV,Bachelor,Civil Engineering,5,94,94,0,94,1,1,0,Engineering,NA,NA
2023,NV,Bachelor,Clinical Psychology,2,13,13,0,13,1,1,0,SocialSciences,NA,NA
2023,NV,Bachelor,Commercial Art And Graphic Design,7,154,130,0,130,0.8441558441558441,0.8441558441558441,0,Arts/Design,NA,NA
2023,NV,Bachelor,Communication Disorders Sciences And Services,4,71,71,0,71,1,1,0,Other,NA,NA
2023,NV,Bachelor,Communication Technologies,3,54,15,0,15,0.2777777777777778,0.2777777777777778,0,Other,NA,NA
2023,NV,Bachelor,Communications,19,570,510,40,550,0.8947368421052632,0.9649122807017544,0.07272727272727272,Other,NA,NA
2023,NV,Bachelor,Community And Public Health,7,108,103,5,108,0.9537037037037037,1,0.046296296296296294,Health,NA,NA
2023,NV,Bachelor,Composition And Rhetoric,1,10,0,0,0,0,0,NA,Other,NA,NA
2023,NV,Bachelor,Computer Administration Management And Security,2,174,174,0,174,1,1,0,CS/Math/Stats,NA,NA
2023,NV,Bachelor,Computer And Information Systems,2,19,19,0,19,1,1,0,CS/Math/Stats,NA,NA
2023,NV,Bachelor,Computer Engineering,11,140,105,13,118,0.75,0.8428571428571429,0.11016949152542373,CS/Math/Stats,NA,NA
2023,NV,Bachelor,Computer Programming And Data Processing,1,7,0,7,7,0,1,1,CS/Math/Stats,NA,NA
2023,NV,Bachelor,Computer Science,20,322,288,0,288,0.8944099378881988,0.8944099378881988,0,CS/Math/Stats,NA,NA
2023,NV,Bachelor,Criminal Justice And Fire Protection,27,1041,835,0,835,0.8021133525456292,0.8021133525456292,0,Other,NA,NA
2023,NV,Bachelor,Criminology,2,10,10,0,10,1,1,0,Other,NA,NA
2023,NV,Bachelor,Drama And Theater Arts,4,49,49,0,49,1,1,0,Arts/Design,NA,NA
2023,NV,Bachelor,Early Childhood Education,3,29,23,0,23,0.7931034482758621,0.7931034482758621,0,Education,NA,NA
2023,NV,Bachelor,Ecology,5,66,66,0,66,1,1,0,Other,NA,NA
2023,NV,Bachelor,Economics,11,320,308,0,308,0.9625,0.9625,0,Business/Econ,NA,NA
2023,NV,Bachelor,Electrical Engineering,11,287,253,34,287,0.8815331010452961,1,0.11846689895470383,Engineering,NA,NA
2023,NV,Bachelor,Electrical Engineering Technology,1,23,23,0,23,1,1,0,Engineering,NA,NA
2023,NV,Bachelor,"Electrical, Mechanical, And Precision Technologies And Production",1,21,21,0,21,1,1,0,Other,NA,NA
2023,NV,Bachelor,Elementary Education,16,417,400,0,400,0.9592326139088729,0.9592326139088729,0,Education,NA,NA
2023,NV,Bachelor,Engineering And Industrial Management,1,20,20,0,20,1,1,0,Engineering,NA,NA
2023,NV,Bachelor,English Language And Literature,17,411,307,25,332,0.7469586374695864,0.8077858880778589,0.07530120481927711,Humanities,NA,NA
2023,NV,Bachelor,Environmental Engineering,1,18,18,0,18,1,1,0,Engineering,NA,NA
